data,abertura,alta,baixa,fechamento,ajuste_proximo,Volume
42114,28920000000,28960000000,28460000000,28600000000,23894000000,12394900
42115,28420000000,28900000000,28400000000,28880000000,24127923828,11852650
42116,28880000000,29460000000,28720000000,29220000000,24411982422,12655550
42117,29400000000,29400000000,28800000000,29020000000,24244892578,9245150
42118,28980000000,29100000000,28000000000,28200000000,23559818359,19089900
42121,28200000000,28220000000,27500000000,27900000000,23309183594,16517150
42122,27800000000,28000000000,27180000000,27320000000,22824623047,15697300
42123,27340000000,27880000000,27280000000,27700000000,23142095703,10895650
42124,27700000000,28360000000,27580000000,28200000000,23559818359,18352850
42128,28140000000,28460000000,27940000000,28000000000,23392728516,8283700
42130,27800000000,27820000000,27120000000,27240000000,22757794922,13270500
42131,27240000000,27500000000,27080000000,27400000000,22891455078,10257400
42132,27320000000,27400000000,26760000000,26760000000,22356769531,9488100
42135,27200000000,27200000000,26720000000,26720000000,22323345703,9640450
42136,26900000000,27060000000,26480000000,26620000000,22239802734,10633200
42137,26980000000,26980000000,26520000000,26660000000,22273224609,9877250
42138,26820000000,26860000000,26560000000,26800000000,22390187500,8488500
42139,27100000000,27120000000,26420000000,26520000000,22156255859,8922350
42142,26700000000,26700000000,26180000000,26400000000,22056003906,9626850
42143,26420000000,27100000000,26140000000,26760000000,22356769531,8680900
42144,26980000000,27400000000,26820000000,27320000000,22824623047,10291450
42145,27420000000,27440000000,26880000000,27040000000,22590691406,7210600
42146,27060000000,27060000000,26700000000,27000000000,22557273438,8195800
42150,27320000000,27380000000,26720000000,27240000000,22757794922,10034150
42151,27200000000,27320000000,26260000000,26280000000,21955748047,17265450
42152,26340000000,26420000000,26020000000,26180000000,21872205078,15048150
42153,26400000000,26420000000,25940000000,26140000000,21838781250,17380750
42156,26000000000,26020000000,25760000000,25820000000,21571439453,10921950
42157,26000000000,26060000000,25760000000,26060000000,21771951172,8757550
42158,26060000000,26320000000,25300000000,25460000000,21270677734,11769400
42159,26300000000,26820000000,26100000000,26740000000,22340054688,19411950
42160,26500000000,27100000000,26400000000,26820000000,22406890625,9828150
42163,26900000000,26940000000,26260000000,26280000000,21955748047,10118950
42164,26000000000,26200000000,25360000000,25640000000,21421054688,13735250
42165,25640000000,25880000000,25240000000,25240000000,21086871094,12501700
42166,25260000000,25480000000,25060000000,25140000000,21003332031,15314050
42167,25560000000,25740000000,25280000000,25540000000,21337509766,11741500
42170,25100000000,25480000000,25100000000,25400000000,21220552734,8067800
42171,25400000000,25480000000,24900000000,25100000000,20969910156,12767600
42172,25000000000,25320000000,24800000000,25080000000,20953203125,9452300
42173,25180000000,25580000000,25020000000,25300000000,21137003906,8247600
42174,25320000000,25560000000,25200000000,25320000000,21153708984,7094750
42177,25820000000,25920000000,25520000000,25620000000,21404349609,6370900
42178,26180000000,26560000000,25820000000,26420000000,22072714844,10159000
42179,26000000000,26220000000,25820000000,26040000000,21755240234,10198000
42180,25800000000,26060000000,25380000000,25380000000,21203835938,10695800
42181,25040000000,25800000000,25040000000,25560000000,21354228516,10347500
42184,25380000000,25700000000,25120000000,25620000000,21421107422,11519950
42185,25520000000,25700000000,25320000000,25360000000,21203726563,9870350
42186,25360000000,26040000000,25180000000,25900000000,21655216797,8324900
42187,25720000000,26080000000,25700000000,25980000000,21722109375,8223000
42188,25740000000,25880000000,25340000000,25360000000,21203726563,7130200
42191,25060000000,25200000000,24460000000,24600000000,20568279297,10099950
42192,24400000000,25180000000,24400000000,24800000000,20735498047,12478250
42193,24800000000,25020000000,24640000000,24780000000,20718781250,11780950
42194,24600000000,25300000000,24520000000,25300000000,21153560547,14030500
42195,25140000000,25320000000,24960000000,25180000000,21053222656,9573400
42198,25000000000,25440000000,24900000000,25320000000,21170273438,7672050
42199,25300000000,25400000000,24420000000,24500000000,20484667969,19989700
42200,24500000000,24760000000,24480000000,24700000000,20651890625,8370650
42201,24460000000,25740000000,24460000000,25640000000,21437828125,11173450
42202,26000000000,26220000000,25560000000,26100000000,21822443359,14861650
42205,25820000000,26080000000,25460000000,25500000000,21320779297,6446400
42206,25500000000,25540000000,24940000000,25260000000,21120115234,9702750
42207,24880000000,25200000000,24700000000,25060000000,20952890625,13416150
42208,24880000000,25060000000,24680000000,24680000000,20635167969,10448250
42209,24540000000,24760000000,24480000000,24580000000,20551554688,9829200
42212,24580000000,24940000000,24560000000,24600000000,20568279297,12152000
42213,24480000000,25020000000,24380000000,24600000000,20568279297,13381350
42214,25000000000,25500000000,24620000000,25260000000,21120115234,13734450
42215,25160000000,25200000000,24300000000,24300000000,20317443359,15419600
42216,24400000000,24440000000,23500000000,23700000000,19815781250,19579450
42219,23680000000,23680000000,23320000000,23500000000,19648556641,9844550
42220,23500000000,23740000000,23400000000,23640000000,19765613281,12844350
42221,23640000000,23640000000,23160000000,23180000000,19381005859,12802500
42222,23100000000,23120000000,22300000000,22300000000,18645220703,20199050
42223,22400000000,22740000000,22300000000,22720000000,18996396484,13787100
42226,22800000000,22840000000,22600000000,22820000000,19080003906,5722500
42227,23020000000,23580000000,22960000000,23140000000,19347558594,11664300
42228,23000000000,23280000000,22800000000,23080000000,19297390625,11154000
42229,23060000000,23060000000,22760000000,22800000000,19063283203,7520550
42230,22800000000,22800000000,22800000000,22800000000,19063283203,0
42233,22800000000,22820000000,22080000000,22080000000,18461285156,11360850
42234,22360000000,22820000000,22340000000,22620000000,18912787109,11583600
42235,23380000000,23520000000,22820000000,23080000000,19297390625,20070750
42236,23260000000,23420000000,22600000000,22780000000,19046564453,10805950
42237,21980000000,22560000000,21920000000,22020000000,18411117188,20442550
42240,21760000000,22300000000,20660000000,21580000000,18043226563,22429600
42241,21580000000,22140000000,21340000000,21580000000,18043226563,19625950
42242,21360000000,21480000000,21000000000,21340000000,17842560547,27947600
42243,21640000000,21720000000,21260000000,21340000000,17842560547,24769400
42244,21720000000,21720000000,21460000000,21620000000,18076677734,23111150
42247,21420000000,21780000000,21040000000,21780000000,18210453125,20415450
42248,21780000000,21960000000,21620000000,21700000000,18143562500,12018600
42249,21380000000,21900000000,21300000000,21800000000,18227173828,15634150
42250,22040000000,22500000000,21860000000,22440000000,18762285156,15200350
42251,22440000000,22880000000,22360000000,22580000000,18879337891,12570650
42254,22580000000,22580000000,22100000000,22240000000,18595062500,9590250
42255,22260000000,22720000000,22120000000,22620000000,18912787109,9116500
42256,22920000000,22940000000,22720000000,22940000000,19180337891,12968800
42257,22600000000,22780000000,22360000000,22680000000,18962949219,18128400
42258,22520000000,22660000000,22300000000,22300000000,18645220703,10208350
42261,22400000000,22480000000,22200000000,22480000000,18795726563,8353650
42262,22280000000,22560000000,22260000000,22460000000,18779009766,11647800
42263,22420000000,23140000000,22420000000,23040000000,19263951172,17188150
42264,23060000000,23140000000,22880000000,23140000000,19347558594,13698000
42265,22900000000,23840000000,22700000000,23800000000,19899392578,21813500
42268,23260000000,23460000000,23000000000,23000000000,19230505859,10267950
42269,22860000000,23000000000,22600000000,22900000000,19146896484,12533750
42270,22880000000,22880000000,22500000000,22620000000,18912787109,9882450
42271,22520000000,22700000000,22500000000,22520000000,18829171875,6636050
42272,22400000000,22500000000,22180000000,22240000000,18595062500,10458000
42277,22000000000,22680000000,21800000000,22680000000,18962949219,22946800
42278,22800000000,22900000000,22420000000,22680000000,18962949219,12052050
42279,22240000000,22660000000,22240000000,22380000000,18712117188,13715100
42282,22380000000,22620000000,22300000000,22300000000,18645220703,12096750
42283,22600000000,23100000000,22540000000,23020000000,19247228516,19149350
42284,23960000000,25040000000,23720000000,25020000000,20919447266,39975100
42285,25000000000,25580000000,25000000000,25400000000,21237167969,28533850
42289,25200000000,25260000000,24940000000,25200000000,21069943359,18948700
42290,25200000000,25440000000,24960000000,25040000000,20936166016,9900000
42291,24960000000,25200000000,24740000000,25080000000,20969609375,8752550
42292,24880000000,25640000000,24860000000,25380000000,21220443359,12425150
42293,25300000000,25380000000,25180000000,25300000000,21153560547,7198400
42296,25140000000,25300000000,24980000000,25120000000,21003054688,5853500
42297,25200000000,25460000000,25120000000,25320000000,21170273438,7517350
42298,25300000000,25640000000,25180000000,25400000000,21237167969,6978350
42299,25600000000,25900000000,25380000000,25600000000,21404382813,11533650
42300,26000000000,26000000000,25560000000,25780000000,21554886719,13153550
42303,25960000000,25960000000,25440000000,25840000000,21605054688,7608250
42304,25640000000,25980000000,25620000000,25960000000,21705388672,6612050
42305,25880000000,26160000000,25820000000,26160000000,21872611328,13565150
42306,26600000000,27840000000,26480000000,26500000000,22156890625,31523550
42307,26900000000,27800000000,26820000000,27440000000,22942832031,25469250
42310,27700000000,27860000000,27480000000,27660000000,23126769531,19327300
42311,27620000000,27620000000,27000000000,27040000000,22608384766,15092000
42312,27040000000,27220000000,26520000000,26600000000,22240498047,14053500
42313,26600000000,27080000000,26600000000,26840000000,22441164063,8652100
42314,26860000000,26960000000,26600000000,26760000000,22374275391,8216100
42317,26760000000,26880000000,26420000000,26880000000,22474607422,9283050
42318,26720000000,26820000000,26280000000,26420000000,22089996094,9877550
42319,26420000000,26900000000,26420000000,26660000000,22290662109,7022450
42320,26660000000,26680000000,26340000000,26340000000,22023111328,7870850
42321,26340000000,26340000000,26000000000,26000000000,21738832031,8883850
42324,25820000000,25820000000,25260000000,25260000000,21120115234,13785250
42325,25500000000,25800000000,25400000000,25400000000,21237167969,9309200
42326,25440000000,25800000000,25440000000,25620000000,21421107422,8386750
42327,25800000000,25800000000,25420000000,25780000000,21554886719,9642500
42328,25780000000,25920000000,25560000000,25700000000,21487998047,8436000
42331,25700000000,26040000000,25620000000,25640000000,21437828125,9941000
42332,25640000000,26100000000,25640000000,25980000000,21722109375,7978000
42333,26000000000,26200000000,25980000000,25980000000,21722109375,7131350
42334,25980000000,26800000000,25980000000,26700000000,22324105469,9290000
42335,26900000000,26980000000,26540000000,26540000000,22190326172,8492700
42338,26500000000,26500000000,25680000000,25680000000,21471275391,26700300
42339,25880000000,26440000000,25760000000,26420000000,22089996094,12605650
42340,26420000000,26440000000,25880000000,26000000000,21738832031,11481400
42341,25900000000,25940000000,25720000000,25800000000,21571611328,8334750
42342,25500000000,25600000000,25340000000,25380000000,21220443359,9635550
42345,25380000000,25500000000,25240000000,25240000000,21103390625,9805350
